name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	name2
NM_004173	chr22	-	21383006	21386847	21383343	21386101	5	SLC7A4
NM_005446	chr22	+	21369463	21382302	21369463	21380906	12	P2RX6
NR_110991	chr22	+	21400248	21418457	21418457	21418457	9	LRRC74B
NR_108107	chr22	+	21521191	21546445	21546445	21546445	13	FAM230B
NM_001128635	chr22	+	21738039	21743455	21738147	21743067	1	RIMBP3B
NM_001128633	chr22	+	21737662	21743455	21738147	21743067	1	RIMBP3C
NR_024583	chr22	+	21636713	21652015	21652015	21652015	7	POM121L8P
NM_015094	chr22	+	21771692	21805750	21797120	21801032	3	HIC2
NM_001207052	chr22	+	21821458	21824224	21821607	21824110	9	TMEM191C
NR_003700	chr22	-	21827286	21871780	21871780	21871780	17	PI4KAP2
NM_001256356	chr22	+	21921835	21978323	21922033	21975958	3	UBE2L3
NM_001256355	chr22	+	21903735	21978323	21903738	21975958	4	UBE2L3
NM_022044	chr22	+	21996541	21998588	21996625	21998464	3	SDF2L1
NR_046082	chr22	+	21922018	21978323	21978323	21978323	4	UBE2L3
NR_029845	chr22	+	22007592	22007674	22007674	22007674	1	MIR130B
NR_030622	chr22	+	22007269	22007347	22007347	22007347	1	MIR301B
NR_028436	chr22	+	21921835	21978323	21978323	21978323	5	UBE2L3
NM_001128633	chr22	-	21899957	21905750	21900345	21905265	1	RIMBP3C
NM_001128635	chr22	-	21899957	21905373	21900345	21905265	1	RIMBP3B
NM_003347	chr22	+	21921835	21978323	21922033	21975958	4	UBE2L3
NM_152612	chr22	+	21987085	21991616	21987470	21991359	5	CCDC116
NM_001017964	chr22	-	21982377	21984340	21982706	21984303	5	YDJC
NM_148176	chr22	+	22020272	22052202	22020388	22051192	21	PPIL2
NM_014337	chr22	+	22020272	22052202	22020388	22049779	20	PPIL2
NM_013313	chr22	-	22051825	22090071	22055417	22065033	5	YPEL1
NM_148175	chr22	+	22020272	22052202	22020388	22049779	21	PPIL2
NM_003935	chr22	-	22311396	22337240	22311485	22330081	18	TOP3B
NM_001282113	chr22	-	22311396	22337240	22311485	22330081	18	TOP3B
NM_001282112	chr22	-	22311396	22337240	22311485	22330081	18	TOP3B
NM_001303509	chr22	+	22599191	22599927	22599214	22599749	2	VPREB1
NM_007128	chr22	+	22599191	22599927	22599225	22599749	2	VPREB1
NM_206955	chr22	-	22890117	22901768	22890488	22899252	6	PRAME
NM_080740	chr22	-	22868060	22874624	22868325	22869954	2	ZNF280A
NM_206956	chr22	-	22890117	22901768	22890488	22899252	6	PRAME
NR_027426	chr22	+	22901749	22909004	22909004	22909004	3	LL22NC03-63E9.3
NM_001291719	chr22	-	22890117	22900174	22890488	22893484	4	PRAME
NM_001291717	chr22	-	22890117	22901768	22890488	22893484	5	PRAME
NM_006115	chr22	-	22890117	22901768	22890488	22899252	6	PRAME
NM_001291715	chr22	-	22890117	22900174	22890488	22899252	5	PRAME
NM_001291716	chr22	-	22890117	22900174	22890488	22899252	5	PRAME
NM_206953	chr22	-	22890117	22901768	22890488	22899252	5	PRAME
NM_206954	chr22	-	22890117	22901768	22890488	22899252	6	PRAME
NM_080764	chr22	-	22838770	22863505	22842091	22843723	4	ZNF280B
NR_130642	chr22	-	22838770	22863505	22863505	22863505	5	ZNF280B
NR_130643	chr22	-	22838770	22863505	22863505	22863505	3	ZNF280B
NM_199127	chr22	+	22988781	22990368	22988815	22990211	5	GGTLC2
NR_024591	chr22	-	22974027	22987012	22987012	22987012	10	POM121L1P
NM_001282879	chr22	+	22987090	22990368	22988815	22990211	5	GGTLC2
NR_030755	chr22	+	23165269	23165365	23165365	23165365	1	MIR650
NM_001256296	chr22	+	23229959	23238013	23230339	23237874	2	IGLL5
NM_001178126	chr22	+	23229959	23238013	23230233	23237874	3	IGLL5
NR_049835	chr22	+	23228446	23228559	23228559	23228559	1	MIR5571
NM_004914	chr22	+	23487512	23506531	23487552	23503751	11	RAB36
NR_033408	chr22	+	23604953	23607186	23607186	23607186	1	FBXW4P1
NR_003950	chr22	-	23732791	23744799	23744799	23744799	6	ZDHHC8P1
NR_110538	chr22	+	23775750	23777258	23777258	23777258	3	LOC101929374
NR_110539	chr22	-	23804268	23829167	23829167	23829167	12	LOC388882
NM_152855	chr22	-	23915312	23922495	23915723	23922377	2	IGLL1
NM_016449	chr22	-	23950638	23974508	23950950	23974210	12	DRICH1
NM_020070	chr22	-	23915312	23922495	23915452	23922377	3	IGLL1
NM_021916	chr22	-	24083771	24093279	24085986	24087327	2	ZNF70
NM_001301339	chr22	-	24108020	24110159	24108193	24110061	4	CHCHD10
NR_125755	chr22	-	24108020	24110159	24110159	24110159	4	CHCHD10
NR_125756	chr22	-	24108020	24110159	24110159	24110159	3	CHCHD10
NM_153615	chr22	+	24033047	24041363	24034217	24041070	11	RGL4
NM_182520	chr22	+	24105207	24108050	24105493	24107919	6	C22orf15
NM_013378	chr22	-	24094929	24096630	24095062	24096550	2	VPREB3
NM_213720	chr22	-	24108020	24110159	24108193	24110061	4	CHCHD10
NM_001024939	chr22	+	24200039	24228299	24200186	24227036	12	SLC2A11
NR_104247	chr22	+	24198889	24228299	24228299	24228299	11	SLC2A11
NM_198440	chr22	-	24176689	24181199	24179246	24181174	6	DERL3
NR_038911	chr22	-	24235896	24241117	24241117	24241117	3	MIF-AS1
NM_001007468	chr22	+	24129149	24176705	24129356	24176367	9	SMARCB1
NM_030807	chr22	+	24198889	24228299	24199676	24227036	13	SLC2A11
NM_002415	chr22	+	24236564	24237409	24236661	24237293	3	MIF
NM_001135751	chr22	-	24176689	24181199	24177013	24181174	7	DERL3
NR_104248	chr22	+	24198889	24225139	24225139	24225139	9	SLC2A11
NM_003073	chr22	+	24129149	24176705	24129356	24176367	9	SMARCB1
NM_001024938	chr22	+	24198889	24228299	24199157	24227036	12	SLC2A11
NM_001282864	chr22	+	24199186	24228299	24199676	24227133	11	SLC2A11
NM_001002862	chr22	-	24176689	24181199	24179055	24181174	7	DERL3
NM_001080843	chr22	+	24322338	24326106	24322388	24325797	5	GSTT2B
NM_001084392	chr22	-	24313553	24316680	24313739	24316603	3	DDT
NM_001355	chr22	-	24313553	24322019	24313739	24316603	4	DDT
NM_001080843	chr22	-	24299600	24303368	24299909	24303318	5	GSTT2B
NM_001144931	chr22	+	24373116	24374043	24373137	24373873	2	LOC391322
NM_001084393	chr22	+	24309025	24314748	24309102	24313595	3	DDTL
NR_003081	chr22	-	24340594	24347258	24347258	24347258	4	GSTTP1
NR_126446	chr22	+	24322218	24326106	24326106	24326106	6	GSTT2
NR_126442	chr22	+	24322218	24326106	24326106	24326106	6	GSTT2
NR_126445	chr22	-	24299600	24303488	24303488	24303488	5	GSTT2
NM_000854	chr22	+	24322218	24326106	24322388	24325797	5	GSTT2
NM_001302670	chr22	+	24322218	24326106	24322388	24325797	5	GSTT2
NR_126445	chr22	+	24322218	24326106	24326106	24326106	5	GSTT2
NR_003082	chr22	-	24385937	24401899	24401899	24401899	5	GSTTP2
NM_001099781	chr22	-	24615621	24641110	24615937	24640693	12	GGT5
NM_001099782	chr22	-	24615621	24641110	24615937	24640693	11	GGT5
NM_004121	chr22	-	24615621	24641110	24615937	24640693	12	GGT5
NM_019601	chr22	+	24577443	24585074	24577487	24584404	15	SUSD2
NM_001302465	chr22	-	24615621	24641110	24615937	24640693	10	GGT5
NM_001302464	chr22	-	24615621	24641110	24616612	24640693	12	GGT5
NR_003714	chr22	+	24647588	24661492	24661492	24661492	7	POM121L9P
NM_001278499	chr22	+	24823529	24838328	24829372	24837457	3	ADORA2A
NM_001278500	chr22	+	24819564	24838328	24829372	24837457	3	ADORA2A
NM_000675	chr22	+	24823529	24838328	24829372	24837457	3	ADORA2A
NR_028483	chr22	-	24834244	24890783	24890783	24890783	8	ADORA2A-AS1
NR_028484	chr22	-	24825177	24890783	24890783	24890783	7	ADORA2A-AS1
NM_001278498	chr22	+	24828086	24838328	24829372	24837457	3	ADORA2A
NM_001278497	chr22	+	24828086	24838328	24829372	24837457	4	ADORA2A
NR_103543	chr22	+	24823529	24838328	24838328	24838328	2	ADORA2A
NR_103544	chr22	+	24823529	24838328	24838328	24838328	2	ADORA2A
NR_103819	chr22	+	24951617	24970932	24970932	24970932	3	SNRPD3
NM_001288833	chr22	+	24999123	25024972	25007048	25024806	16	GGT1
NM_013421	chr22	+	24999123	25024972	25007048	25024806	17	GGT1
NM_207644	chr22	-	24981590	24989035	24981853	24989006	4	LRRC75B
NM_001284256	chr22	-	24936390	24951275	24939040	24950959	5	GUCD1
NM_001284251	chr22	-	24936390	24951903	24938973	24951793	6	GUCD1
NM_013430	chr22	+	24979717	25024972	25007048	25024806	16	GGT1
NM_001284257	chr22	-	24936390	24951275	24939040	24950959	5	GUCD1
NM_001284255	chr22	-	24936390	24951275	24938973	24950959	6	GUCD1
NM_001284254	chr22	-	24936390	24951275	24938973	24950959	6	GUCD1
NM_001284253	chr22	-	24936390	24951903	24938973	24951793	6	GUCD1
NM_031444	chr22	-	24936390	24951275	24938973	24950959	6	GUCD1
NM_004175	chr22	+	24951617	24970932	24953642	24967945	4	SNRPD3
NM_001278656	chr22	+	24951617	24970932	24953642	24967945	4	SNRPD3
NR_104286	chr22	-	24936390	24951903	24951903	24951903	4	GUCD1
NM_001284252	chr22	-	24936390	24951903	24938973	24951793	6	GUCD1
NR_001283	chr22	+	25160467	25161986	25161986	25161986	1	TOP1P2
NR_024593	chr22	-	25041132	25055114	25055114	25055114	6	POM121L10P
NM_001001663	chr22	-	25331207	25335314	25331299	25334242	3	TMEM211
NR_038941	chr22	-	25498383	25508659	25508659	25508659	5	LOC100128531
NM_000496	chr22	+	25615611	25627836	25617396	25627739	6	CRYBB2
NM_004076	chr22	+	25595816	25603326	25597363	25603179	6	CRYBB3
NM_182492	chr22	-	25747384	25758524	25747765	25756059	4	LRP5L
NM_001135772	chr22	-	25747384	25777544	25747765	25756059	6	LRP5L
NR_029395	chr22	+	25714223	25716193	25716193	25716193	3	IGLL3P
NR_033734	chr22	+	25844053	25857645	25857645	25857645	5	CRYBB2P1
NR_033733	chr22	+	25844053	25857645	25857645	25857645	6	CRYBB2P1
NR_106875	chr22	+	25851612	25851678	25851678	25851678	1	MIR6817
NM_020437	chr22	+	26825279	26840978	26829581	26839172	4	ASPHD2
NR_031615	chr22	-	26951177	26951289	26951289	26951289	1	MIR548J
NM_001013694	chr22	+	26879849	26887904	26879856	26887638	7	SRRD
NM_012143	chr22	-	26887893	26908437	26887978	26906238	15	TFIP11
NM_003595	chr22	-	26921713	26986089	26924186	26937596	7	TPST2
NM_001008566	chr22	-	26921713	26961370	26924186	26937596	7	TPST2
NM_001008697	chr22	-	26887893	26908437	26887978	26906238	16	TFIP11
NM_001886	chr22	+	27017927	27026636	27018560	27026451	6	CRYBA4
NR_003491	chr22	+	27053445	27072440	27072440	27072440	5	MIAT
NR_033319	chr22	+	27053445	27072440	27072440	27072440	4	MIAT
NR_033320	chr22	+	27053445	27072440	27072440	27072440	5	MIAT
NR_033321	chr22	+	27053445	27072440	27072440	27072440	4	MIAT
NR_110540	chr22	+	27299254	27316573	27316573	27316573	3	LINC01422
NR_036169	chr22	-	28316512	28316600	28316600	28316600	1	MIR3199-1
NR_036170	chr22	+	28316513	28316599	28316599	28316599	1	MIR3199-2
NR_026963	chr22	+	28315363	28398667	28398667	28398667	5	TTC28-AS1
NR_026962	chr22	+	28315363	28320951	28320951	28320951	3	TTC28-AS1
NR_106713	chr22	+	28855856	28855936	28855936	28855936	1	MIR5739
NM_001284265	chr22	+	29169124	29185289	29177092	29182314	5	CCDC117
NM_001079539	chr22	-	29190547	29196560	29191162	29196512	6	XBP1
NM_005080	chr22	-	29190547	29196560	29191533	29196512	5	XBP1
NM_172002	chr22	+	29138042	29153496	29138083	29153157	6	HSCB
NM_001284264	chr22	+	29168661	29185289	29168837	29182314	4	CCDC117
NM_173510	chr22	+	29168661	29185289	29168837	29182314	5	CCDC117
NM_001284263	chr22	+	29168661	29185289	29168837	29182314	4	CCDC117
NM_015370	chr22	-	29454659	29457907	29454729	29457780	3	C22orf31
NR_046851	chr22	-	29420986	29427464	29427464	29427464	3	ZNRF3-AS1
NM_001163286	chr22	+	29663997	29696515	29664325	29696151	16	EWSR1
NM_001163285	chr22	+	29663997	29696515	29664325	29696151	17	EWSR1
NR_037426	chr22	-	29729146	29729256	29729256	29729256	1	MIR3653
NM_012265	chr22	-	29655843	29663914	29656048	29661615	7	RHBDD3
NM_005243	chr22	+	29663997	29696515	29664325	29696151	17	EWSR1
NM_001163287	chr22	+	29663997	29686672	29664325	29686492	9	EWSR1
NM_006477	chr22	-	29708921	29711745	29709289	29711235	3	RASL10A
NM_001278730	chr22	+	29702984	29708778	29704095	29708486	6	GAS2L1
NM_013986	chr22	+	29663997	29696515	29664325	29696151	18	EWSR1
NM_152236	chr22	+	29702984	29708778	29704095	29708486	6	GAS2L1
NR_003686	chr22	-	29729151	29729247	29729247	29729247	1	SNORD125
NM_006478	chr22	+	29702984	29708778	29704095	29708486	6	GAS2L1
NM_021026	chr22	+	29834571	29838444	29834780	29838111	2	RFPL1
NR_002727	chr22	-	29833003	29838118	29838118	29838118	1	RFPL1S
NM_003678	chr22	-	29904155	29949736	29904445	29945136	20	THOC5
NM_001202502	chr22	-	29950797	29977085	29951923	29977071	10	NIPSNAP1
NM_003634	chr22	-	29950797	29977326	29951923	29977071	10	NIPSNAP1
NM_001002878	chr22	-	29904155	29949644	29904445	29945136	21	THOC5
NM_001002877	chr22	-	29904155	29949736	29904445	29945136	21	THOC5
NM_001002879	chr22	-	29904155	29949644	29904445	29945136	20	THOC5
NM_182527	chr22	+	30116343	30127820	30116413	30125558	5	CABP7
NM_013387	chr22	+	30163357	30166402	30163387	30165708	2	UQCR10
NM_001242906	chr22	-	30184596	30234293	30185001	30228314	19	ASCC2
NM_032204	chr22	-	30184596	30234293	30185001	30228314	20	ASCC2
NM_001003684	chr22	+	30163357	30166402	30163387	30163576	2	UQCR10
NR_106876	chr22	+	30403037	30403102	30403102	30403102	1	MIR6818
NM_001257135	chr22	-	30636435	30642840	30639802	30642684	2	LIF
NM_020530	chr22	-	30658818	30662829	30659871	30662788	3	OSM
NM_002309	chr22	-	30636435	30642840	30639639	30642684	3	LIF
NM_001204240	chr22	-	30687978	30722955	30688363	30722870	9	TBC1D10A
NM_005877	chr22	-	30727976	30752936	30730582	30752781	16	SF3A1
NR_046312	chr22	-	30764799	30773894	30773894	30773894	2	KIAA1656
NM_001017437	chr22	+	30752626	30772818	30761989	30772734	12	CCDC157
NM_001037666	chr22	-	30681106	30685616	30681608	30685486	9	GATSL3
NM_031937	chr22	-	30687978	30722955	30688363	30722870	9	TBC1D10A
NM_001017981	chr22	-	30774802	30783302	30775588	30783302	9	RNF215
NM_001161368	chr22	-	30884897	30901698	30885863	30901598	12	SEC14L4
NM_174975	chr22	-	30855215	30868034	30856007	30867945	12	SEC14L3
NM_016498	chr22	+	30821610	30825041	30821867	30824521	4	MTFP1
NM_001257379	chr22	-	30855215	30868034	30856007	30866062	13	SEC14L3
NM_001257378	chr22	-	30855215	30868034	30856007	30864778	14	SEC14L3
NR_001580	chr22	-	30877276	30877743	30877743	30877743	1	SDC4P
NM_001257382	chr22	-	30855215	30868034	30856007	30866062	13	SEC14L3
NM_174977	chr22	-	30884897	30901698	30886093	30901598	12	SEC14L4
NM_001003704	chr22	+	30821610	30825041	30821867	30824661	3	MTFP1
NM_152511	chr22	-	31058038	31063872	31059423	31059990	2	DUSP18
NM_001282328	chr22	-	30972611	31003000	30973032	30980655	17	PES1
NM_001184726	chr22	+	31003069	31023047	31003318	31022508	9	TCN2
NM_014303	chr22	-	30972611	30987927	30973032	30987820	15	PES1
NM_004861	chr22	-	30950623	30960876	30950939	30953379	4	GAL3ST1
NM_000355	chr22	+	31003069	31023047	31003318	31022508	9	TCN2
NM_001243225	chr22	-	30972611	30987927	30973032	30987820	15	PES1
NM_001282327	chr22	-	30972611	31003000	30973032	30980655	17	PES1
NM_001001479	chr22	+	31031792	31043862	31032437	31043018	2	SLC35E4
NR_036171	chr22	+	31127543	31127628	31127628	31127628	1	MIR3200
NM_001282742	chr22	+	31277667	31303811	31284274	31302326	12	OSBP2
NR_026920	chr22	+	31318294	31322640	31322640	31322640	2	MORC2-AS1
NM_001282741	chr22	+	31218502	31303811	31218617	31302326	13	OSBP2
NR_002323	chr22	+	31365196	31375380	31375380	31375380	3	TUG1
NR_110492	chr22	+	31365196	31375380	31375380	31375380	4	TUG1
NR_110493	chr22	+	31365196	31375380	31375380	31375380	3	TUG1
NM_001284289	chr22	+	31518908	31530683	31521826	31530405	15	INPP5J
NM_080430	chr22	-	31500762	31503551	31500955	31503491	5	SELM
NR_037496	chr22	-	31556047	31556105	31556105	31556105	1	MIR3928
NM_015715	chr22	-	31530792	31536593	31531708	31536340	7	PLA2G3
NM_001207017	chr22	+	31478845	31500610	31478906	31500452	21	SMTN
NM_001207018	chr22	+	31480981	31500610	31481058	31497015	20	SMTN
NM_001284288	chr22	+	31518908	31530683	31521826	31530405	14	INPP5J
NM_006932	chr22	+	31477281	31500610	31479244	31500452	20	SMTN
NM_134269	chr22	+	31477281	31500610	31479244	31497015	21	SMTN
NM_134270	chr22	+	31477281	31500610	31479244	31500452	21	SMTN
NM_001284287	chr22	+	31518908	31530683	31522395	31530405	12	INPP5J
NM_001284286	chr22	+	31518908	31530683	31520926	31530405	14	INPP5J
NM_001284285	chr22	+	31518908	31530683	31519000	31530405	13	INPP5J
NM_001002837	chr22	+	31518908	31530683	31519000	31530405	13	INPP5J
NM_001135911	chr22	-	31677578	31688520	31679260	31688330	5	PIK3IP1
NM_052880	chr22	-	31677578	31688520	31679069	31688330	6	PIK3IP1
NM_005569	chr22	+	31608249	31676066	31608394	31674427	16	LIMK2
NM_016733	chr22	+	31644347	31676066	31644702	31674427	15	LIMK2
NM_001031801	chr22	+	31644347	31673624	31644702	31673126	15	LIMK2
NM_014323	chr22	-	31721789	31742249	31722876	31741588	5	PATZ1
NM_004147	chr22	+	31795538	31830172	31795669	31829957	9	DRG1
NM_032052	chr22	-	31721789	31742249	31723261	31741588	5	PATZ1
NM_032051	chr22	-	31736664	31742249	31737390	31741588	3	PATZ1
NM_032050	chr22	-	31721789	31742249	31722876	31741588	4	PATZ1
NR_110542	chr22	+	31731334	31734007	31734007	31734007	2	PIK3IP1-AS1
NR_120386	chr22	+	31742744	31747141	31747141	31747141	1	LINC01521
NM_014338	chr22	-	32014476	32026810	32015597	32021801	9	PISD
NR_106959	chr22	-	32017452	32017517	32017517	32017517	1	MIR7109
NM_001007188	chr22	+	32150008	32211977	32150907	32211415	22	DEPDC5
NM_003405	chr22	+	32340478	32353590	32340719	32352779	2	YWHAH
NM_001302819	chr22	-	32329506	32334440	32330103	32334253	2	C22orf24
NM_001302820	chr22	-	32329506	32334440	32330417	32334253	2	C22orf24
NM_015372	chr22	-	32329506	32341348	32330103	32334052	3	C22orf24
NR_126507	chr22	-	32329506	32341348	32341348	32341348	3	C22orf24
NM_001159545	chr22	-	32586421	32600718	32586758	32589174	4	RFPL2
NM_001010859	chr22	-	32545518	32555243	32545526	32555202	9	C22orf42
NM_001159546	chr22	-	32586421	32598537	32586758	32589174	4	RFPL2
NM_006605	chr22	-	32586421	32589466	32586758	32589261	2	RFPL2
NR_040114	chr22	+	32517963	32529456	32529456	32529456	4	AP1B1P1
NM_001098527	chr22	-	32586421	32599464	32586758	32598438	5	RFPL2
NR_104232	chr22	-	32755892	32767251	32767251	32767251	5	RFPL3S
NM_001098535	chr22	+	32753853	32757148	32754058	32756819	2	RFPL3
NM_006604	chr22	+	32750871	32757148	32754145	32756819	3	RFPL3
NR_002596	chr22	-	32755892	32767063	32767063	32767063	5	RFPL3S
NR_001450	chr22	-	32755892	32767063	32767063	32767063	4	RFPL3S
NR_038918	chr22	+	32772650	32780329	32780329	32780329	3	LOC339666
NM_001257990	chr22	+	32871223	32894818	32875187	32894517	9	FBXO7
NM_012179	chr22	+	32870706	32894818	32870989	32894517	9	FBXO7
NM_014306	chr22	-	32783561	32808274	32783978	32808143	12	RTCB
NM_174932	chr22	-	32809833	32853373	32810289	32853373	15	BPIFC
NM_001033024	chr22	+	32871223	32894818	32871348	32894517	9	FBXO7
NM_000362	chr22	+	33196801	33259028	33197987	33255364	5	TIMP3
NR_039921	chr22	-	33832567	33832655	33832655	33832655	1	MIR4764
NR_038949	chr22	+	34120971	34146803	34146803	34146803	10	LARGE-AS1
NR_038950	chr22	+	34120971	34146803	34146803	34146803	7	LARGE-AS1
NM_001008494	chr22	+	35462129	35483380	35463080	35481686	4	ISX
NM_001303508	chr22	+	35462128	35483380	35463080	35481686	5	ISX
NR_027780	chr22	+	35653444	35691800	35691800	35691800	12	HMGXB4
NR_024195	chr22	+	35695796	35743987	35743987	35743987	14	TOM1
NM_001135729	chr22	+	35695267	35743987	35713916	35743202	15	TOM1
NM_005488	chr22	+	35695796	35743987	35695921	35743202	15	TOM1
NR_037471	chr22	+	35731632	35731751	35731751	35731751	1	MIR3909
NM_001135730	chr22	+	35695796	35743987	35695921	35743202	14	TOM1
NM_001135732	chr22	+	35695796	35743987	35695921	35743202	15	TOM1
NR_024194	chr22	+	35695796	35743987	35743987	35743987	15	TOM1
NR_106717	chr22	-	35732713	35732792	35732792	35732792	1	MIR6069
NM_001003681	chr22	+	35653444	35691800	35658383	35689644	11	HMGXB4
NM_006739	chr22	+	35796115	35820495	35796431	35820248	17	MCM5
NM_014310	chr22	+	35937351	35950045	35942856	35948079	3	RASD2
NM_005368	chr22	-	36002810	36013384	36003343	36013304	3	MB
NM_203378	chr22	-	36002810	36013555	36003343	36013304	4	MB
NM_203377	chr22	-	36002810	36019401	36003343	36013304	4	MB
NM_030642	chr22	+	36113918	36125529	36113918	36124945	5	APOL5
NR_027833	chr22	-	36536370	36556977	36556977	36556977	4	APOL3
NR_027835	chr22	-	36536370	36556977	36556977	36556977	4	APOL3
NR_027834	chr22	-	36536370	36556977	36556977	36556977	5	APOL3
NM_145642	chr22	-	36536370	36562225	36537247	36537856	4	APOL3
NM_145641	chr22	-	36536370	36562225	36537247	36537856	5	APOL3
NM_145640	chr22	-	36536370	36556977	36537247	36556939	3	APOL3
NM_145660	chr22	-	36585175	36600879	36587122	36598082	5	APOL4
NM_001136540	chr22	+	36649116	36663577	36651001	36662079	6	APOL1
NM_145343	chr22	+	36649116	36663577	36650008	36662079	7	APOL1
NM_003661	chr22	+	36649116	36663577	36651001	36662079	6	APOL1
NM_145637	chr22	-	36622254	36636000	36623449	36629208	6	APOL2
NM_001136541	chr22	+	36649116	36663577	36651001	36662079	5	APOL1
NR_106877	chr22	-	36682892	36682953	36682953	36682953	1	MIR6819
NM_030643	chr22	-	36585175	36600879	36587122	36597780	6	APOL4
NM_030882	chr22	-	36622254	36635689	36623449	36629208	5	APOL2
NM_024955	chr22	-	36883232	36903090	36886054	36902469	9	FOXRED2
NM_012473	chr22	-	36863092	36877687	36863850	36876884	4	TXN2
